,rr,_person_id
0,1.0,610
1,1.0,294
2,0.16666666666666666,286
3,1.0,298
4,0.5,82
5,1.0,202
6,0.03333333333333333,341
7,1.0,217
8,0.5,57
9,1.0,21
10,0.3333333333333333,183
11,1.0,414
12,1.0,483
13,1.0,182
14,1.0,509
15,1.0,125
16,0.3333333333333333,84
17,1.0,140
18,1.0,117
19,0.09090909090909091,520
20,0.5,313
21,1.0,443
22,0.037037037037037035,271
23,1.0,232
24,1.0,131
25,0.3333333333333333,280
26,1.0,274
27,0.25,590
28,0.5,239
29,1.0,305
30,0.2,525
31,0.16666666666666666,29
32,0.1,597
33,1.0,372
34,1.0,144
35,0.05263157894736842,263
36,0.06666666666666667,168
37,0.14285714285714285,226
38,0.024390243902439025,244
39,0.14285714285714285,249
40,1.0,582
41,0.5,103
42,0.5,68
43,0.034482758620689655,255
44,0.125,51
45,0.025,223
46,1.0,91
47,0.16666666666666666,489
48,0.1,116
49,0.16666666666666666,256
50,1.0,606
51,1.0,402
52,0.25,111
53,0.2,330
54,1.0,603
55,1.0,381
56,0.3333333333333333,24
57,1.0,105
58,0.16666666666666666,393
59,0.2,308
60,0.058823529411764705,266
61,1.0,534
62,1.0,96
63,0.5,453
64,1.0,177
65,0.1111111111111111,404
66,1.0,41
67,1.0,50
68,1.0,1
69,0.05555555555555555,48
70,0.14285714285714285,200
71,0.25,410
72,1.0,332
73,0.25,599
74,1.0,387
75,1.0,89
76,0.05555555555555555,215
77,0.14285714285714285,187
78,0.5,432
79,0.5,288
80,0.1111111111111111,246
81,1.0,4
82,1.0,42
83,1.0,176
84,0.16666666666666666,342
85,1.0,153
86,1.0,222
87,0.5,477
88,0.3333333333333333,219
89,1.0,572
90,0.029411764705882353,544
91,0.08333333333333333,90
92,0.007194244604316547,205
93,1.0,235
94,1.0,7
95,0.07142857142857142,167
96,0.3333333333333333,356
97,0.015625,13
98,0.125,112
99,1.0,45
100,0.004545454545454545,172
101,0.3333333333333333,570
102,0.018867924528301886,257
103,1.0,234
104,0.125,19
105,0.02564102564102564,292
106,0.5,425
107,0.005555555555555556,383
108,0.16666666666666666,405
109,0.3333333333333333,434
110,0.5,221
111,1.0,18
112,1.0,156
113,0.5,64
114,1.0,46
115,0.25,191
116,0.05,354
117,0.5,76
118,1.0,160
119,0.16666666666666666,448
120,1.0,199
121,1.0,62
122,0.5,38
123,0.25,318
124,0.006622516556291391,546
125,0.08333333333333333,285
126,0.007462686567164179,335
127,1.0,33
128,0.125,184
129,0.14285714285714285,357
130,1.0,241
131,0.25,307
132,1.0,198
133,0.1111111111111111,211
134,0.16666666666666666,66
135,1.0,474
136,0.16666666666666666,148
137,0.030303030303030304,377
138,0.5,78
139,0.16666666666666666,28
140,1.0,275
141,0.034482758620689655,93
142,0.16666666666666666,447
143,0.16666666666666666,17
144,0.25,40
145,0.16666666666666666,252
146,0.02631578947368421,100
147,0.2,101
148,1.0,109
149,0.07142857142857142,86
150,0.2,304
151,0.125,136
152,0.25,469
153,1.0,186
154,1.0,23
155,1.0,141
156,1.0,573
157,1.0,104
158,0.05,418
159,1.0,233
160,1.0,70
161,1.0,121
162,1.0,600
163,0.014705882352941176,253
164,1.0,126
165,1.0,129
166,0.05263157894736842,118
167,0.5,201
168,0.03571428571428571,564
169,0.2,196
170,0.006493506493506494,259
171,1.0,380
172,1.0,302
173,0.125,559
174,0.5,8
175,0.3333333333333333,95
176,0.04,495
177,0.3333333333333333,514
178,0.125,420
179,1.0,268
180,1.0,279
181,0.02040816326530612,83
182,1.0,596
183,1.0,428
184,0.09090909090909091,487
185,1.0,480
186,1.0,229
187,1.0,52
188,0.0196078431372549,261
189,0.1,94
190,0.125,216
191,0.5,132
192,0.006289308176100629,461
193,1.0,368
194,0.2,340
195,1.0,73
196,1.0,352
197,1.0,351
198,0.0196078431372549,281
199,0.3333333333333333,358
200,0.022727272727272728,323
201,0.3333333333333333,479
202,1.0,6
203,0.007936507936507936,157
204,1.0,142
205,1.0,119
206,0.2,490
207,0.3333333333333333,560
208,0.125,331
209,0.14285714285714285,236
210,0.00909090909090909,185
211,1.0,417
212,1.0,210
213,0.00980392156862745,203
214,0.5,608
215,0.1,36
216,0.06666666666666667,270
217,1.0,56
218,0.3333333333333333,151
219,0.005649717514124294,310
220,0.0136986301369863,220
221,0.16666666666666666,230
222,1.0,391
223,1.0,290
224,1.0,169
225,1.0,282
226,0.04,108
227,0.5,10
228,0.5,195
229,0.07142857142857142,373
230,0.3333333333333333,421
231,0.007874015748031496,214
232,1.0,135
233,0.5,170
234,0.2,325
235,1.0,47
236,0.005714285714285714,439
237,1.0,27
238,1.0,426
239,0.03571428571428571,204
240,0.009708737864077669,207
241,1.0,20
242,1.0,122
243,0.14285714285714285,63
244,0.1111111111111111,555
245,0.125,446
246,0.03225806451612903,289
247,0.004651162790697674,53
248,0.25,419
249,0.16666666666666666,74
250,0.5,399
251,0.2,602
252,0.5,593
253,1.0,540
254,0.2,498
255,0.5,165
256,0.16666666666666666,361
257,0.5,32
258,0.023255813953488372,61
259,0.3333333333333333,412
260,1.0,247
261,0.5,328
262,0.5,276
263,0.1,563
264,0.5,71
265,1.0,227
266,1.0,339
267,0.029411764705882353,88
268,0.2,260
269,0.3333333333333333,197
270,0.5,317
271,0.02857142857142857,85
272,0.0072992700729927005,163
273,0.08333333333333333,301
274,0.00392156862745098,519
275,0.05263157894736842,3
276,1.0,137
277,1.0,139
278,0.03333333333333333,16
279,0.25,188
280,0.045454545454545456,465
281,0.0625,511
282,0.1,550
283,0.125,265
284,0.125,145
285,0.03333333333333333,521
286,0.5,22
287,0.2,14
288,0.5,605
289,0.3333333333333333,231
290,0.5,470
291,1.0,240
292,0.009615384615384616,537
293,1.0,174
294,0.022222222222222223,472
295,0.125,457
296,0.5,346
297,1.0,561
298,1.0,539
299,0.038461538461538464,451
300,0.03225806451612903,59
301,0.006944444444444444,574
302,0.05,254
303,1.0,77
304,0.16666666666666666,35
305,0.14285714285714285,11
306,0.018867924528301886,488
307,0.5,162
308,0.06666666666666667,562
309,0.07142857142857142,385
310,0.25,114
311,1.0,115
312,0.5,438
313,0.5,585
314,1.0,190
315,0.5,486
316,0.01818181818181818,571
317,1.0,152
318,1.0,284
319,0.03225806451612903,213
320,1.0,102
321,0.5,580
322,0.5,462
323,1.0,212
324,1.0,460
325,0.04,128
326,0.023255813953488372,367
327,0.5,503
328,0.03333333333333333,312
329,1.0,166
330,0.2,592
331,1.0,303
332,0.07142857142857142,277
333,1.0,49
334,1.0,155
335,0.0023752969121140144,406
336,0.25,366
337,0.5,321
338,0.058823529411764705,75
339,0.08333333333333333,542
340,0.09090909090909091,72
341,0.02631578947368421,587
342,0.006711409395973154,392
343,0.25,566
344,0.25,567
345,0.021739130434782608,278
346,0.1111111111111111,171
347,0.2,382
348,0.5,209
349,0.019230769230769232,375
350,0.5,98
351,1.0,336
352,0.1,322
353,0.014705882352941176,510
354,0.05263157894736842,113
355,0.02564102564102564,504
356,0.1,466
357,1.0,297
358,0.1111111111111111,272
359,0.5,306
360,1.0,43
361,0.08333333333333333,34
362,0.047619047619047616,80
363,0.5,577
364,0.5,5
365,1.0,584
366,0.16666666666666666,25
367,0.04,403
368,0.14285714285714285,365
369,0.0035714285714285713,609
370,0.16666666666666666,143
371,0.037037037037037035,107
372,0.5,243
373,1.0,549
374,0.009523809523809525,501
375,0.002890173410404624,311
376,0.06666666666666667,224
377,0.006711409395973154,138
378,1.0,601
379,0.02702702702702703,178
380,1.0,452
381,0.2,31
382,0.010526315789473684,423
383,1.0,314
384,0.006944444444444444,496
385,0.011627906976744186,516
386,0.07692307692307693,491
387,1.0,130
388,0.3333333333333333,553
389,0.043478260869565216,552
390,1.0,179
391,1.0,242
392,0.3333333333333333,149
393,0.03571428571428571,15
394,1.0,334
395,1.0,296
396,0.012195121951219513,398
397,0.012195121951219513,161
