,rr,_person_id
329,1.0,593
330,1.0,570
331,0.008695652173913044,397
332,0.023255813953488372,281
333,0.5,307
334,0.25,573
335,0.2,416
336,1.0,166
337,0.125,359
338,0.014705882352941176,278
339,1.0,219
340,0.3333333333333333,230
341,0.5,354
342,1.0,477
343,1.0,343
344,0.02702702702702703,147
345,0.2,361
346,1.0,137
347,0.07692307692307693,74
348,0.03125,301
349,0.019230769230769232,72
350,0.058823529411764705,322
351,0.058823529411764705,420
352,0.0196078431372549,553
353,1.0,239
354,0.023255813953488372,138
355,0.02127659574468085,375
356,0.013513513513513514,403
357,0.2,334
358,0.037037037037037035,223
359,0.25,356
360,0.5,200
361,0.25,220
362,0.1111111111111111,543
363,0.2,51
364,1.0,318
365,0.00145985401459854,175
366,0.047619047619047616,271
367,0.16666666666666666,28
368,0.014285714285714285,327
369,0.5,369
370,0.5,440
371,0.5,600
372,0.003367003367003367,53
373,0.008849557522123894,172
374,0.005076142131979695,545
375,0.011627906976744186,568
376,0.125,12
377,0.030303030303030304,390
378,1.0,78
379,0.038461538461538464,522
380,0.5,590
381,0.007246376811594203,207
382,0.1,215
383,0.06666666666666667,335
384,0.009259259259259259,127
385,0.045454545454545456,431
386,1.0,508
387,0.1111111111111111,22
388,0.25,180
389,0.5,434
390,0.034482758620689655,87
391,0.038461538461538464,464
392,0.015384615384615385,605
393,0.037037037037037035,454
394,0.017857142857142856,320
395,1.0,330
396,0.02702702702702703,253
397,0.02,499
398,0.005405405405405406,158
399,0.006711409395973154,92
400,0.125,405
401,0.09090909090909091,406
402,0.25,505
403,0.09090909090909091,15
404,0.005917159763313609,578
405,0.06666666666666667,17
406,0.125,3
407,0.05,168
408,0.125,585
409,0.017543859649122806,538
410,0.14285714285714285,29
411,0.06666666666666667,398
412,0.07142857142857142,421
413,0.01694915254237288,146
414,0.09090909090909091,55
415,0.25,432
416,0.03571428571428571,213
417,0.09090909090909091,419
418,1.0,295
419,0.02857142857142857,326
420,0.2,490
421,0.16666666666666666,351
422,0.1,520
423,0.02040816326530612,204
424,0.058823529411764705,88
425,0.25,442
426,0.017857142857142856,539
427,1.0,489
428,0.07142857142857142,83
429,0.016666666666666666,503
430,0.05,124
431,1.0,116
432,0.16666666666666666,358
433,0.1,377
434,1.0,484
435,0.09090909090909091,345
436,0.14285714285714285,86
437,0.01694915254237288,472
438,0.5,249
439,0.125,280
440,0.1111111111111111,357
441,0.5,131
442,0.3333333333333333,211
443,1.0,332
444,0.2,246
445,1.0,70
446,0.03571428571428571,576
447,0.018518518518518517,460
448,0.2,228
449,0.25,376
450,0.043478260869565216,435
451,0.14285714285714285,562
452,1.0,21
453,0.06666666666666667,80
454,0.07692307692307693,16
455,0.3333333333333333,282
456,0.3333333333333333,348
