,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
502,0,2,19,0.0,0.10526315789473684,503
322,3,3,19,0.15789473684210525,0.15789473684210525,323
92,6,9,19,0.3157894736842105,0.47368421052631576,93
15,4,7,19,0.21052631578947367,0.3684210526315789,16
360,5,6,19,0.2631578947368421,0.3157894736842105,361
158,3,7,19,0.15789473684210525,0.3684210526315789,159
214,0,4,19,0.0,0.21052631578947367,215
97,1,1,18,0.05555555555555555,0.05555555555555555,98
369,4,10,18,0.2222222222222222,0.5555555555555556,370
167,1,2,18,0.05555555555555555,0.1111111111111111,168
417,2,3,18,0.1111111111111111,0.16666666666666666,418
226,4,5,18,0.2222222222222222,0.2777777777777778,227
352,6,10,18,0.3333333333333333,0.5555555555555556,353
591,5,7,18,0.2777777777777778,0.3888888888888889,592
414,2,4,18,0.1111111111111111,0.2222222222222222,415
421,2,3,18,0.1111111111111111,0.16666666666666666,422
243,4,7,18,0.2222222222222222,0.3888888888888889,244
425,2,4,17,0.11764705882352941,0.23529411764705882,426
210,7,8,17,0.4117647058823529,0.47058823529411764,211
33,1,3,17,0.058823529411764705,0.17647058823529413,34
540,1,2,17,0.058823529411764705,0.11764705882352941,541
499,4,5,17,0.23529411764705882,0.29411764705882354,500
283,2,2,17,0.11764705882352941,0.11764705882352941,284
115,2,4,17,0.11764705882352941,0.23529411764705882,116
190,2,5,17,0.11764705882352941,0.29411764705882354,191
553,0,0,17,0.0,0.0,554
503,3,7,17,0.17647058823529413,0.4117647058823529,504
212,0,2,16,0.0,0.125,213
552,3,4,16,0.1875,0.25,553
28,5,6,16,0.3125,0.375,29
583,4,5,16,0.25,0.3125,584
445,5,9,16,0.3125,0.5625,446
469,4,5,16,0.25,0.3125,470
203,1,2,16,0.0625,0.125,204
170,1,1,16,0.0625,0.0625,171
426,4,6,16,0.25,0.375,427
459,2,5,16,0.125,0.3125,460
389,4,7,16,0.25,0.4375,390
446,2,2,15,0.13333333333333333,0.13333333333333333,447
95,4,5,15,0.26666666666666666,0.3333333333333333,96
522,4,6,15,0.26666666666666666,0.4,523
222,3,4,15,0.2,0.26666666666666666,223
240,1,3,15,0.06666666666666667,0.2,241
224,4,4,15,0.26666666666666666,0.26666666666666666,225
542,3,4,15,0.2,0.26666666666666666,543
37,1,2,15,0.06666666666666667,0.13333333333333333,38
336,2,3,15,0.13333333333333333,0.2,337
177,1,3,15,0.06666666666666667,0.2,178
107,2,4,15,0.13333333333333333,0.26666666666666666,108
444,4,5,15,0.26666666666666666,0.3333333333333333,445
527,4,6,14,0.2857142857142857,0.42857142857142855,528
142,0,0,14,0.0,0.0,143
400,5,8,14,0.35714285714285715,0.5714285714285714,401
383,5,5,14,0.35714285714285715,0.35714285714285715,384
296,8,9,14,0.5714285714285714,0.6428571428571429,297
578,1,4,14,0.07142857142857142,0.2857142857142857,579
85,4,6,14,0.2857142857142857,0.42857142857142855,86
565,1,2,14,0.07142857142857142,0.14285714285714285,566
358,2,3,14,0.14285714285714285,0.21428571428571427,359
475,1,3,13,0.07692307692307693,0.23076923076923078,476
234,2,4,13,0.15384615384615385,0.3076923076923077,235
385,4,7,13,0.3076923076923077,0.5384615384615384,386
130,3,3,13,0.23076923076923078,0.23076923076923078,131
341,2,3,13,0.15384615384615385,0.23076923076923078,342
228,4,5,13,0.3076923076923077,0.38461538461538464,229
343,2,3,13,0.15384615384615385,0.23076923076923078,344
164,2,4,13,0.15384615384615385,0.3076923076923077,165
189,2,2,13,0.15384615384615385,0.15384615384615385,190
111,2,5,13,0.15384615384615385,0.38461538461538464,112
173,2,3,13,0.15384615384615385,0.23076923076923078,174
178,0,0,13,0.0,0.0,179
74,4,5,13,0.3076923076923077,0.38461538461538464,75
416,4,4,13,0.3076923076923077,0.3076923076923077,417
309,1,1,12,0.08333333333333333,0.08333333333333333,310
100,2,3,12,0.16666666666666666,0.25,101
490,3,5,12,0.25,0.4166666666666667,491
394,2,2,12,0.16666666666666666,0.16666666666666666,395
35,1,2,12,0.08333333333333333,0.16666666666666666,36
344,3,5,12,0.25,0.4166666666666667,345
584,4,5,12,0.3333333333333333,0.4166666666666667,585
492,4,7,12,0.3333333333333333,0.5833333333333334,493
545,1,2,12,0.08333333333333333,0.16666666666666666,546
10,2,3,12,0.16666666666666666,0.25,11
77,3,5,12,0.25,0.4166666666666667,78
78,3,3,12,0.25,0.25,79
69,0,0,12,0.0,0.0,70
151,3,5,12,0.25,0.4166666666666667,152
403,3,5,12,0.25,0.4166666666666667,404
525,0,0,11,0.0,0.0,526
582,0,0,11,0.0,0.0,583
347,1,1,11,0.09090909090909091,0.09090909090909091,348
148,4,6,11,0.36363636363636365,0.5454545454545454,149
342,4,6,11,0.36363636363636365,0.5454545454545454,343
272,0,2,11,0.0,0.18181818181818182,273
87,4,5,11,0.36363636363636365,0.45454545454545453,88
93,2,4,11,0.18181818181818182,0.36363636363636365,94
261,0,0,11,0.0,0.0,262
557,1,3,11,0.09090909090909091,0.2727272727272727,558
263,5,7,11,0.45454545454545453,0.6363636363636364,264
486,0,1,11,0.0,0.09090909090909091,487
454,2,3,11,0.18181818181818182,0.2727272727272727,455
120,2,2,11,0.18181818181818182,0.18181818181818182,121
266,3,4,11,0.2727272727272727,0.36363636363636365,267
485,3,4,11,0.2727272727272727,0.36363636363636365,486
182,2,4,11,0.18181818181818182,0.36363636363636365,183
581,7,8,11,0.6363636363636364,0.7272727272727273,582
587,1,2,11,0.09090909090909091,0.18181818181818182,588
335,0,0,11,0.0,0.0,336
320,4,5,11,0.36363636363636365,0.45454545454545453,321
412,1,2,11,0.09090909090909091,0.18181818181818182,413
429,3,6,11,0.2727272727272727,0.5454545454545454,430
150,2,3,11,0.18181818181818182,0.2727272727272727,151
428,0,1,11,0.0,0.09090909090909091,429
457,2,3,11,0.18181818181818182,0.2727272727272727,458
101,2,3,11,0.18181818181818182,0.2727272727272727,102
