,rr,_person_id
0,0.0048543689320388345,429
1,0.0020920502092050207,107
2,0.2,191
3,0.05263157894736842,99
4,0.0011750881316098707,54
5,-1.0,35
6,0.004201680672268907,468
7,0.07142857142857142,353
8,0.007142857142857143,40
9,0.006578947368421052,604
10,0.006756756756756757,145
11,0.043478260869565216,136
12,0.00684931506849315,130
13,0.0035587188612099642,444
14,0.0625,284
15,0.0012165450121654502,536
16,0.010869565217391304,134
17,0.009523809523809525,436
18,0.021739130434782608,242
19,0.08333333333333333,314
20,0.0064516129032258064,574
21,0.3333333333333333,385
22,0.1,349
23,0.015384615384615385,46
24,0.004081632653061225,584
25,0.00819672131147541,476
26,0.002638522427440633,192
27,0.01098901098901099,14
28,0.015151515151515152,411
29,0.043478260869565216,541
30,0.006211180124223602,273
31,0.02,56
32,0.01020408163265306,102
33,0.006993006993006993,455
34,0.002242152466367713,162
35,0.005154639175257732,229
36,0.030303030303030304,26
37,0.006993006993006993,447
38,0.0625,243
39,0.012195121951219513,592
40,0.0011933174224343676,485
41,0.009259259259259259,404
42,0.045454545454545456,142
43,-1.0,507
44,0.0016051364365971107,394
45,0.009523809523809525,498
46,0.02857142857142857,588
47,0.006289308176100629,8
48,0.025,486
49,0.0011976047904191617,176
50,0.034482758620689655,262
51,0.004048582995951417,170
52,0.05,602
53,0.005,179
54,0.1,109
55,0.0020325203252032522,38
56,0.00980392156862745,235
57,0.0023923444976076554,512
58,0.005988023952095809,395
59,0.3333333333333333,386
60,0.014285714285714285,321
61,0.004219409282700422,530
62,0.001594896331738437,173
63,0.047619047619047616,94
64,0.015625,133
65,0.05,446
66,0.045454545454545456,117
67,0.037037037037037035,501
68,0.013513513513513514,37
69,0.0017035775127768314,81
70,0.037037037037037035,181
71,0.2,559
72,0.043478260869565216,6
73,0.006711409395973154,458
74,0.125,126
75,0.0056179775280898875,565
76,0.1111111111111111,373
77,0.0019723865877712033,609
78,0.0011376564277588168,379
79,0.005,5
80,-1.0,347
81,0.004,121
82,0.015384615384615385,58
83,0.012048192771084338,174
84,0.14285714285714285,340
85,0.3333333333333333,43
86,0.02857142857142857,566
87,0.006993006993006993,470
88,0.010416666666666666,374
89,0.04,240
90,0.013513513513513514,569
91,0.047619047619047616,402
92,0.09090909090909091,31
93,0.125,544
94,0.013888888888888888,206
95,0.07142857142857142,269
96,0.2,524
97,0.25,521
98,0.030303030303030304,270
99,-1.0,214
100,0.023809523809523808,451
101,0.017857142857142856,150
102,0.14285714285714285,302
103,0.013513513513513514,529
104,1.0,151
105,0.01694915254237288,589
106,-1.0,90
107,0.1111111111111111,32
108,0.0125,456
109,0.045454545454545456,84
110,0.0072992700729927005,389
111,0.02127659574468085,276
112,0.1111111111111111,437
113,0.05,120
114,0.0136986301369863,337
115,0.25,277
116,0.08333333333333333,492
117,0.0027472527472527475,71
118,0.25,350
119,0.011494252873563218,171
120,0.5,44
121,0.05263157894736842,364
122,0.021739130434782608,372
123,0.25,304
124,0.043478260869565216,481
125,0.05,360
126,0.004807692307692308,85
127,0.0034129692832764505,163
128,0.00684931506849315,128
129,0.08333333333333333,297
130,0.041666666666666664,11
131,0.04,283
132,0.07692307692307693,149
133,0.029411764705882353,467
134,0.058823529411764705,575
135,0.0016501650165016502,595
136,0.00980392156862745,535
137,0.045454545454545456,412
138,1.0,201
139,0.1,33
140,0.25,156
141,0.047619047619047616,315
142,0.5,268
143,0.043478260869565216,597
144,0.5,199
145,0.022222222222222223,263
146,0.002932551319648094,208
147,0.0026041666666666665,547
148,0.011111111111111112,93
149,0.5,140
150,0.00909090909090909,236
151,0.002840909090909091,383
152,1.0,266
153,0.5,554
154,0.010638297872340425,118
155,0.3333333333333333,115
156,0.07692307692307693,4
157,0.03125,572
158,0.004132231404958678,577
159,0.0625,197
160,0.0015455950540958269,225
161,0.0625,45
162,0.005649717514124294,245
