,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
516,47,99,191,0.24607329842931938,0.518324607329843,139
330,164,176,188,0.8723404255319149,0.9361702127659575,570
336,133,154,187,0.7112299465240641,0.8235294117647058,166
478,88,117,186,0.4731182795698925,0.6290322580645161,317
281,90,125,185,0.4864864864864865,0.6756756756756757,552
197,103,121,184,0.5597826086956522,0.657608695652174,195
175,100,127,184,0.5434782608695652,0.6902173913043478,607
422,107,132,183,0.5846994535519126,0.7213114754098361,520
218,80,100,182,0.43956043956043955,0.5494505494505495,367
239,50,69,178,0.2808988764044944,0.38764044943820225,479
152,123,142,177,0.6949152542372882,0.8022598870056498,266
593,82,107,176,0.4659090909090909,0.6079545454545454,153
347,35,61,174,0.20114942528735633,0.3505747126436782,74
574,89,115,173,0.5144508670520231,0.6647398843930635,279
501,52,82,171,0.30409356725146197,0.47953216374269003,256
304,107,128,170,0.6294117647058823,0.7529411764705882,167
609,82,122,165,0.49696969696969695,0.7393939393939394,331
578,121,157,165,0.7333333333333333,0.9515151515151515,141
244,68,101,165,0.4121212121212121,0.6121212121212121,95
236,73,96,164,0.4451219512195122,0.5853658536585366,527
453,58,80,164,0.35365853658536583,0.4878048780487805,80
211,51,69,164,0.31097560975609756,0.42073170731707316,410
66,104,135,162,0.6419753086419753,0.8333333333333334,117
163,79,100,162,0.4876543209876543,0.6172839506172839,587
198,65,88,161,0.40372670807453415,0.546583850931677,216
267,65,78,161,0.40372670807453415,0.484472049689441,346
178,69,98,160,0.43125,0.6125,265
158,92,111,158,0.5822784810126582,0.7025316455696202,577
542,26,40,154,0.16883116883116883,0.2597402597402597,564
139,70,92,153,0.45751633986928103,0.6013071895424836,33
157,81,101,152,0.5328947368421053,0.6644736842105263,572
562,71,103,152,0.46710526315789475,0.6776315789473685,475
417,73,93,152,0.48026315789473684,0.6118421052631579,419
357,88,114,151,0.5827814569536424,0.7549668874172185,334
274,86,105,149,0.5771812080536913,0.7046979865771812,7
278,80,97,149,0.5369127516778524,0.6510067114093959,287
277,52,77,149,0.348993288590604,0.5167785234899329,260
419,45,68,149,0.30201342281879195,0.4563758389261745,326
535,109,132,147,0.7414965986394558,0.8979591836734694,247
208,40,55,147,0.272108843537415,0.3741496598639456,113
508,84,106,147,0.5714285714285714,0.7210884353741497,233
270,75,97,145,0.5172413793103449,0.6689655172413793,100
346,86,100,138,0.6231884057971014,0.7246376811594203,137
351,64,83,138,0.463768115942029,0.6014492753623188,420
421,42,58,138,0.30434782608695654,0.42028985507246375,351
534,44,65,138,0.3188405797101449,0.47101449275362317,408
560,43,66,137,0.31386861313868614,0.48175182481751827,47
318,94,118,137,0.6861313868613139,0.8613138686131386,129
519,36,54,137,0.26277372262773724,0.39416058394160586,10
71,89,102,137,0.6496350364963503,0.7445255474452555,559
340,111,127,136,0.8161764705882353,0.9338235294117647,230
391,82,92,135,0.6074074074074074,0.6814814814814815,464
539,39,57,135,0.28888888888888886,0.4222222222222222,210
520,69,91,135,0.5111111111111111,0.674074074074074,424
173,62,84,132,0.4696969696969697,0.6363636363636364,27
52,82,95,132,0.6212121212121212,0.7196969696969697,602
403,77,100,132,0.5833333333333334,0.7575757575757576,15
608,14,25,131,0.10687022900763359,0.19083969465648856,184
449,114,120,130,0.8769230769230769,0.9230769230769231,376
433,27,48,128,0.2109375,0.375,377
96,92,105,128,0.71875,0.8203125,524
536,48,75,127,0.3779527559055118,0.5905511811023622,52
142,60,76,126,0.47619047619047616,0.6031746031746031,268
369,70,86,126,0.5555555555555556,0.6825396825396826,369
19,84,101,125,0.672,0.808,314
296,107,118,125,0.856,0.944,144
