,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
26,571,616,1343,0.4251675353685778,0.45867460908414,274
42,723,741,1257,0.5751789976133651,0.5894988066825776,68
79,445,501,1052,0.4230038022813688,0.4762357414448669,288
39,387,471,1043,0.3710450623202301,0.45158197507190795,249
13,375,456,974,0.38501026694045176,0.4681724845995893,182
3,320,424,936,0.3418803418803419,0.452991452991453,298
64,401,471,901,0.4450610432852386,0.5227524972253053,177
23,294,365,859,0.34225844004656575,0.42491268917345754,232
11,110,150,809,0.13597033374536466,0.18541409147095178,414
73,48,91,743,0.06460296096904442,0.1224764468371467,599
57,256,326,719,0.3560500695410292,0.4534075104311544,105
104,263,336,700,0.3757142857142857,0.48,19
29,317,378,674,0.47032640949554894,0.5608308605341247,305
52,171,245,643,0.26594090202177295,0.3810264385692068,111
135,99,138,632,0.15664556962025317,0.21835443037974683,474
7,198,267,610,0.32459016393442625,0.4377049180327869,217
17,238,293,605,0.3933884297520661,0.484297520661157,140
46,346,375,572,0.6048951048951049,0.6555944055944056,91
139,234,301,567,0.4126984126984127,0.5308641975308642,28
119,63,99,559,0.11270125223613596,0.1771019677996422,448
88,326,384,525,0.6209523809523809,0.7314285714285714,219
75,66,105,515,0.12815533980582525,0.20388349514563106,89
113,352,417,514,0.6848249027237354,0.811284046692607,64
37,293,342,504,0.5813492063492064,0.6785714285714286,226
111,274,334,499,0.5490981963927856,0.6693386773547094,18
8,244,302,473,0.5158562367864693,0.638477801268499,57
105,212,265,443,0.4785553047404063,0.5981941309255079,292
9,179,240,440,0.4068181818181818,0.5454545454545454,21
82,192,254,437,0.43935926773455375,0.5812356979405034,42
118,204,257,434,0.4700460829493088,0.5921658986175116,160
1,142,202,434,0.3271889400921659,0.46543778801843316,294
5,157,215,400,0.3925,0.5375,202
140,172,207,400,0.43,0.5175,275
99,256,293,396,0.6464646464646465,0.73989898989899,45
112,170,213,395,0.43037974683544306,0.5392405063291139,156
0,55,69,390,0.14102564102564102,0.17692307692307693,610
