,rr,_person_id
0,0.14285714285714285,610
1,0.5,294
2,0.1,286
3,1.0,298
4,0.02040816326530612,82
5,0.5,202
6,0.002304147465437788,341
7,0.07692307692307693,217
8,1.0,57
9,0.5,21
10,0.09090909090909091,183
11,0.2,414
12,0.07142857142857142,483
13,0.5,182
14,1.0,509
15,0.1,125
16,0.030303030303030304,84
17,0.25,140
18,0.018867924528301886,117
19,0.014492753623188406,520
20,0.3333333333333333,313
21,1.0,443
22,0.01020408163265306,271
23,1.0,232
24,0.045454545454545456,131
25,0.024390243902439025,280
26,1.0,274
27,0.09090909090909091,590
28,0.027777777777777776,239
29,1.0,305
30,0.09090909090909091,525
31,0.003816793893129771,29
32,0.25,597
33,0.5,372
34,0.3333333333333333,144
35,0.012048192771084338,263
36,0.3333333333333333,168
37,0.09090909090909091,226
38,0.030303030303030304,244
39,1.0,249
40,0.2,582
41,0.3333333333333333,103
42,0.09090909090909091,68
43,0.0026109660574412533,255
44,0.14285714285714285,51
45,0.010752688172043012,223
46,0.16666666666666666,91
47,0.020833333333333332,489
48,0.25,116
49,1.0,256
50,0.043478260869565216,606
51,0.03571428571428571,402
52,1.0,111
53,0.027777777777777776,330
54,0.009433962264150943,603
55,0.09090909090909091,381
56,0.05263157894736842,24
57,0.1111111111111111,105
58,0.2,393
59,0.02564102564102564,308
60,0.043478260869565216,266
61,0.043478260869565216,534
62,1.0,96
63,0.01818181818181818,453
64,1.0,177
65,0.03125,404
66,0.037037037037037035,41
67,0.5,50
68,0.1,1
69,0.0026041666666666665,48
70,1.0,200
71,0.0072992700729927005,410
72,0.125,332
73,0.03571428571428571,599
74,0.019230769230769232,387
75,0.3333333333333333,89
76,0.1,215
77,0.058823529411764705,187
78,0.08333333333333333,432
79,0.3333333333333333,288
80,0.041666666666666664,246
81,0.05555555555555555,4
82,0.14285714285714285,42
83,0.009259259259259259,176
84,0.004016064257028112,342
85,0.3333333333333333,153
86,0.038461538461538464,222
87,0.5,477
88,0.3333333333333333,219
89,0.013513513513513514,572
90,-1.0,544
91,0.0012804097311139564,90
92,0.004310344827586207,205
93,0.03571428571428571,235
94,0.07692307692307693,7
95,1.0,167
96,0.3333333333333333,356
97,0.0030303030303030303,13
98,0.05263157894736842,112
